"ID","richness","longitude","latitude","Short.wave","Wind.speed","Soil.depth","Soil.total.nitrogen","Soil.pH","Soil.CEC","Elevation","Slope","sinAspect","cosAspect","Distance.to.artificial.land","Distance.to.water","Elevation Division","richness Division","area Division"
4050,21,149.9949401,-29.79576019,239.7485,5.71306,1.03,0.16,6.36,39,281,0.32341,0.19849,-0.9801,140.52757,20.22375,3,2,3
4051,24,149.9680059,-29.79511457,239.7485,5.71306,1.02,0.16,6.5,33,281,0.32341,0.19849,-0.9801,136.01471,8.544,3,2,3
4052,21,149.8830094,-29.85957104,239.7485,5.71306,0.9,0.21,6.14,27,275,0.26912,-0.02186,0.99976,155.32225,6.40312,2,2,3
4053,28,149.8893126,-29.86214784,239.7485,5.71306,0.9,0.17,6.25,23,275,0.26912,-0.02186,0.99976,156.54073,5.38516,2,2,3
4054,42,150.0005662,-29.79441499,239.7485,5.71306,0.89,0.17,6.21,33,281,0.32341,0.19849,-0.9801,140.45996,18.60108,3,3,3
4055,24,149.9746696,-29.84762453,239.7485,5.71306,0.85,0.15,6.35,37,286,0.47871,0.78214,0.62311,157.80051,13.15295,3,2,3
4056,23,150.006847,-29.80546281,239.7485,5.71306,0.81,0.15,6.27,32,314,0.32341,0.90961,0.41547,146.26346,16.27882,3,2,3
4057,47,149.8860494,-29.86740518,239.7485,5.71306,0.81,0.15,6.27,25,275,0.26912,-0.02186,0.99976,158.45505,6.32456,2,3,3
4058,32,149.9719012,-29.84846252,239.7485,5.71306,0.79,0.15,6.19,23,286,0.47871,0.78214,0.62311,157.49286,13.34166,3,3,3
4059,32,149.8802316,-29.81797289,239.7485,5.71306,0.74,0.15,6.24,24,250,0.23624,-0.71248,-0.70169,137.2953,5.65685,2,3,3
4060,51,150.6455502,-29.36607372,239.72853,5.78892,2.08,0.18,5.81,24,447,0.59433,-0.96665,-0.2561,76.6942,54.08327,3,3,2
4061,31,150.6338228,-29.36950167,239.72853,5.78892,2.06,0.2,5.71,29,447,0.59433,-0.96665,-0.2561,74,53.60037,3,3,2
4062,28,150.6641477,-29.43103984,239.72853,5.78892,1.12,0.19,5.87,36,480,0.66229,-0.49932,-0.86642,56.72742,54.3783,3,2,2
4063,10,150.6341576,-29.36972413,239.72853,5.78892,1.05,0.19,5.71,29,447,0.59433,-0.96665,-0.2561,74,53.60037,3,1,2
4064,37,150.6214754,-29.43535412,239.72853,5.78892,1.05,0.18,5.72,26,460,0.41316,-0.1626,0.98669,46.09772,65.06919,3,3,2
4065,30,150.6699975,-29.43616733,239.72853,5.78892,0.99,0.2,5.82,23,480,0.66229,-0.49932,-0.86642,56.58622,51.62364,3,2,2
4066,10,148.5895838,-30.27805354,239.71466,5.94253,2.08,0.05,6.41,27,147,0.01621,-0.94951,0.31373,225.47061,14.31782,2,1,3
4067,15,148.5895402,-30.27534732,239.71466,5.94253,1.33,0.06,6.5,30,147,0.01621,-0.94951,0.31373,225.00223,13.41641,2,1,3
4068,56,145.2844494,-31.5804984,239.707,6.435,1.24,0.07,5.55,14,205,0.14268,0.86701,-0.49828,230.23466,120.60265,2,3,3
4069,61,145.3056882,-31.51312706,239.707,6.435,1.21,0.07,5.56,14,185,0.14268,-0.93336,0.35895,219.02055,139.53136,2,3,3
4070,60,145.295939,-31.58606453,239.707,6.435,1.1,0.08,5.43,12,203,0.14268,-0.87621,0.48192,226.56566,123.9395,2,3,3
4071,65,145.2696803,-31.52437175,239.707,6.435,1.06,0.07,5.53,13,201,0.14268,-0.19072,0.98165,235.13612,123.00407,2,3,3
4072,61,145.2844363,-31.52366851,239.707,6.435,0.77,0.07,5.49,11,201,0.14268,-0.19072,0.98165,228.10744,129.69194,2,3,3
4073,4,145.304073,-31.60240983,239.707,6.435,0.68,0.09,5.42,12,203,0.10329,-0.87621,0.48192,223.78784,118.15244,2,1,3
4074,18,149.1404617,-30.11698714,239.70297,5.80906,2.08,0.14,6.37,30,170,0.04036,-0.97267,0.2322,130.38405,5.38516,2,1,3
4075,12,149.0839593,-29.9927494,239.70297,5.80906,2.05,0.13,6.24,28,169,0.03092,0.60453,0.79658,176.40012,11.04536,2,1,3
4076,4,148.156588,-30.65660014,239.69081,6.07146,2.08,0.06,6.48,32,143,0.0453,-0.62787,0.77832,155,2.23607,2,1,3
4077,23,150.7507198,-28.943412,239.69005,5.69834,1.17,0.16,5.16,10,274,0.32991,0.88481,0.46595,20.24846,51.97115,2,2,2
4078,7,150.7305595,-28.94318162,239.69005,5.69834,1.16,0.17,5.44,13,274,0.32991,0.88481,0.46595,26.24881,44.40721,2,1,2
4079,31,150.7700547,-28.91370752,239.69005,5.69834,1.16,0.16,5.54,16,275,0.16851,0.90716,0.42078,5,54.57106,2,3,2
4080,16,150.7315651,-28.94410081,239.69005,5.69834,1.12,0.16,5.4,15,274,0.32991,0.88481,0.46595,26.24881,44.40721,2,1,2
4081,6,150.7690581,-28.96547927,239.69005,5.69834,1.07,0.15,5.27,11,331,0.32991,0.914,-0.40572,26.30589,62.68174,3,1,2
4082,9,150.7192827,-28.89607542,239.69005,5.69834,1.05,0.13,5.17,11,307,0.16851,-0.68434,-0.72917,24.02082,31.57531,3,1,2
4083,9,150.719401,-28.89066409,239.69005,5.69834,1.03,0.13,5.11,9,307,0.16851,-0.68434,-0.72917,24.18677,31.257,3,1,2
4084,13,150.75579,-28.94041106,239.69005,5.69834,1.03,0.13,5.03,6,274,0.32991,0.88481,0.46595,18.35756,53.23532,2,1,2
4085,27,150.741632,-28.89185077,239.69005,5.69834,1.01,0.14,5.15,14,275,0.16851,0.90716,0.42078,14.31782,41.19466,2,2,2
4086,16,150.7036427,-28.95445353,239.69005,5.69834,0.78,0.17,5.59,18,323,0.25765,-0.84387,-0.53655,38.01316,39.82462,3,1,2
4087,34,150.279068,-29.86965799,239.68921,5.62242,2.05,0.18,5.48,12,447,1.20094,0.28175,0.95949,118.01694,93.0215,3,3,3
4088,38,150.257988,-29.87417318,239.68921,5.62242,0.94,0.17,5.6,12,447,1.20094,0.28175,0.95949,127.06297,91.18114,3,3,3
4089,39,150.2585077,-29.86766285,239.68921,5.62242,0.92,0.16,5.57,12,447,1.20094,0.28175,0.95949,124.90797,88.39117,3,3,3
4090,50,150.2560339,-29.83848539,239.68921,5.62242,0.91,0.19,5.46,15,546,1.47594,0.96791,-0.25128,113.60017,76.96753,3,3,3
4091,20,150.2947741,-29.79564791,239.68921,5.62242,0.88,0.17,5.4,12,619,1.47594,-0.59445,0.80413,91.9837,71.44928,3,2,3
4092,32,150.2563709,-29.88522455,239.68921,5.62242,0.87,0.19,5.63,16,447,1.20094,0.28175,0.95949,128.31601,90.93404,3,3,3
4093,56,150.2553549,-29.8833995,239.68921,5.62242,0.86,0.17,5.65,13,447,1.20094,0.28175,0.95949,128.24976,91.08238,3,3,3
4094,35,150.2555001,-29.84182242,239.68921,5.62242,0.86,0.17,5.51,15,447,1.20094,0.28175,0.95949,114.56003,77.87811,3,3,3
4095,42,150.2570853,-29.84770717,239.68921,5.62242,0.84,0.18,5.55,13,447,1.20094,0.28175,0.95949,117.4436,80.62257,3,3,3
4096,67,150.2680083,-29.87210622,239.68921,5.62242,0.84,0.16,5.54,14,447,1.20094,0.28175,0.95949,123.03658,91.7878,3,3,3
4097,48,150.2726065,-29.84689247,239.68921,5.62242,0.79,0.16,5.38,12,447,1.20094,0.28175,0.95949,115.69356,83.64807,3,3,3
4098,45,150.2612978,-29.83750523,239.68921,5.62242,0.77,0.16,5.49,13,546,1.47594,0.96791,-0.25128,113.05309,77.8203,3,3,3
4099,36,150.2537883,-29.84879501,239.68921,5.62242,0.69,0.19,5.47,15,447,1.20094,0.28175,0.95949,117.72001,80.23092,3,3,3
4100,49,150.28334,-29.86391746,239.68921,5.62242,0.64,0.2,5.52,14,447,1.20094,0.28175,0.95949,116,92.17918,3,3,3
4101,40,150.2838963,-29.85073505,239.68921,5.62242,0.64,0.18,5.43,14,447,1.20094,0.28175,0.95949,115.52056,86.95401,3,3,3
4102,28,150.2528144,-29.85601743,239.68921,5.62242,0.63,0.2,5.52,15,447,1.20094,0.28175,0.95949,120.60265,83.00603,3,2,3
4103,39,150.2584602,-29.88367852,239.68921,5.62242,0.55,0.23,5.53,17,447,1.20094,0.28175,0.95949,127.25172,92.07063,3,3,3
4104,57,150.2729107,-29.85472775,239.68921,5.62242,0.32,0.26,5.36,17,447,1.20094,0.28175,0.95949,118.60017,86.31339,3,3,3
4105,18,145.77612,-31.63057,239.68222,6.41817,1.19,0.08,5.14,10,210,0.07756,-0.2564,-0.96657,55.15433,56.36488,2,1,3
4106,38,151.2941702,-29.35200506,239.67921,5.82182,0.75,0.18,5.34,16,608,0.4989,-0.46912,0.88313,83.72575,12.04159,3,3,2
4107,40,151.2731503,-29.34519263,239.67921,5.82182,0.72,0.2,5.46,11,608,0.4989,-0.46912,0.88313,74.43118,11.40175,3,3,2
4108,19,151.2748463,-29.34689904,239.67921,5.82182,0.7,0.19,5.43,9,608,0.4989,-0.46912,0.88313,75.53807,10.77033,3,1,2
4109,35,151.2965251,-29.40385348,239.67921,5.82182,0.66,0.22,5.25,7,584,0.45118,-0.62323,-0.78204,90.24966,2.23607,3,3,2
4110,29,151.2869778,-29.41060949,239.67921,5.82182,0.66,0.22,5.18,8,584,0.45118,-0.62323,-0.78204,87.72685,3.60555,3,2,2
4111,44,151.2646035,-29.34269052,239.67921,5.82182,0.64,0.19,5.19,9,608,0.4989,-0.46912,0.88313,70.34913,12.04159,3,3,2
4112,31,151.2922548,-29.41180517,239.67921,5.82182,0.61,0.19,5.18,7,584,0.45118,-0.62323,-0.78204,89.55445,4,3,3,2
4113,33,151.285512,-29.4089123,239.67921,5.82182,0.6,0.19,5.22,6,584,0.45118,-0.62323,-0.78204,86.40602,2.23607,3,3,2
4114,27,151.2181833,-29.39763144,239.67921,5.82182,0.59,0.19,5.31,12,584,0.64668,-0.85147,0.5244,59.16925,10.81665,3,2,2
4115,37,151.2859691,-29.41176052,239.67921,5.82182,0.57,0.22,5.22,10,584,0.45118,-0.62323,-0.78204,86.8159,3.16228,3,3,2
4116,29,151.2372601,-29.33342316,239.67921,5.82182,0.57,0.21,5.2,9,582,0.85398,0.96581,-0.25924,59.07622,16.12452,3,2,2
4117,16,151.2292696,-29.32982536,239.67921,5.82182,0.56,0.19,5.21,7,582,0.85398,0.96581,-0.25924,55.00909,18.97367,3,1,2
4118,23.71708245,151.2670288,-29.39710532,239.67921,5.82182,0.55,0.25,5.34,9,571,0.45118,0.17965,0.98373,77.07788,4.12311,3,2,2
4119,18,151.2336179,-29.33802198,239.67921,5.82182,0.54,0.23,5.2,7,582,0.85398,0.96581,-0.25924,57.21888,14.56022,3,1,2
4120,21,151.2858341,-29.40752687,239.67921,5.82182,0.53,0.22,5.34,6,584,0.45118,-0.62323,-0.78204,86.40602,2.23607,3,2,2
4121,28.46049894,151.2616581,-29.39784744,239.67921,5.82182,0.53,0.21,5.32,8,584,0.45118,-0.85147,0.5244,75.23962,2.82843,3,2,2
4122,17,151.2828967,-29.41091523,239.67921,5.82182,0.53,0.21,5.28,5,584,0.45118,-0.62323,-0.78204,85.90693,3,3,1,2
4123,26.87936011,151.265122,-29.39410284,239.67921,5.82182,0.48,0.25,5.32,14,571,0.45118,0.17965,0.98373,76.6942,3.16228,3,2,2
4124,28,151.2695848,-29.4004023,239.67921,5.82182,0.43,0.2,5.25,8,571,0.45118,0.17965,0.98373,79.70571,3.16228,3,2,2
4125,23,150.3764009,-29.39705722,239.67694,5.72888,2.08,0.19,5.21,8,379,0.33237,0.71895,-0.69506,81.02469,42.44997,3,2,2
4126,30,150.3345007,-29.38547302,239.67694,5.72888,2.08,0.18,5.32,12,377,0.33237,0.85459,0.51931,84,40.0125,3,2,2
4127,15,150.3891298,-29.38911674,239.67694,5.72888,2.08,0.18,5.14,8,379,0.33237,0.71895,-0.69506,85.44004,35.90265,3,1,2
4128,30,150.4046183,-29.3924774,239.67694,5.72888,2.07,0.18,5.31,11,375,0.18677,0.91002,0.41457,86.33076,30.36445,3,2,2
4129,27,150.3933137,-29.37571298,239.67694,5.72888,2.06,0.18,5.24,10,375,0.33237,0.91002,0.41457,91.48224,34.05877,3,2,2
4130,29,150.3227703,-29.38466048,239.67694,5.72888,2.06,0.18,5.2,8,377,0.33237,0.85459,0.51931,84.09518,35.01428,3,2,2
4131,34,150.3514152,-29.3873619,239.67694,5.72888,2.06,0.18,5.18,9,379,0.33237,0.71895,-0.69506,83.38465,48.02083,3,3,2
4132,13,150.3757751,-29.38973832,239.67694,5.72888,1.18,0.17,5.36,12,379,0.33237,0.71895,-0.69506,83.95237,41.7732,3,1,2
4133,23,150.3887528,-29.38492383,239.67694,5.72888,1.13,0.18,5.19,10,379,0.33237,0.71895,-0.69506,87.36132,35.51056,3,2,2
4134,20,150.380346,-29.40027401,239.67694,5.72888,1.11,0.18,5.2,10,379,0.33237,0.71895,-0.69506,80.52328,40.80441,3,2,2
4135,27,150.3841976,-29.4023252,239.67694,5.72888,1.11,0.18,5.18,10,335,0.33237,-0.76378,-0.64548,80.08121,39.21734,3,2,2
4136,16,150.3550815,-29.36867232,239.67694,5.72888,1.09,0.18,5.18,7,379,0.33237,0.71895,-0.69506,91.44397,43.86343,3,1,2
4137,18,150.363259,-29.3666424,239.67694,5.72888,1.07,0.18,5.23,10,379,0.33237,0.71895,-0.69506,92.91394,44.77723,3,1,2
4138,22,150.3832929,-29.39140166,239.67694,5.72888,1.07,0.17,5.15,9,379,0.33237,0.71895,-0.69506,83.67796,39.05125,3,2,2
4139,18,150.3970506,-29.39113901,239.67694,5.72888,1.06,0.18,5.09,9,375,0.18677,0.91002,0.41457,85.3815,33.24154,3,1,2
4140,24,150.4059498,-29.39155618,239.67694,5.72888,1.06,0.16,5.19,8,375,0.18677,0.91002,0.41457,86.64872,29.41088,3,2,2
4141,16,150.40615,-29.39137966,239.67694,5.72888,1.06,0.16,5.19,8,375,0.18677,0.91002,0.41457,86.64872,29.41088,3,1,2
4142,14,150.3396365,-29.37295623,239.67694,5.72888,1.04,0.17,5.14,8,377,0.33237,0.85459,0.51931,89.05054,40.70626,3,1,2
4143,22,150.4143337,-29.39402846,239.67694,5.72888,1.02,0.17,5.16,9,375,0.18677,0.91002,0.41457,86.72946,26.92582,3,2,2
4144,19,150.38038,-29.3897117,239.67694,5.72888,1.02,0.17,5.16,8,379,0.33237,0.71895,-0.69506,84.40379,39.81206,3,1,2
4145,24,150.3582828,-29.38705627,239.67694,5.72888,1.01,0.17,5.1,8,379,0.33237,0.71895,-0.69506,83.72575,48.50773,3,2,2
4146,23,150.4122871,-29.37885214,239.67694,5.72888,1,0.18,5.26,12,375,0.18677,0.91002,0.41457,93.30059,25.17936,3,2,2
4147,25,150.4115728,-29.39403798,239.67694,5.72888,1,0.17,5.19,10,375,0.18677,0.91002,0.41457,86.37708,27.85678,3,2,2
4148,26,150.3422577,-29.39214971,239.67694,5.72888,0.99,0.17,5.17,8,379,0.33237,0.71895,-0.69506,81.09871,44.18144,3,2,2
4149,31,150.3278591,-29.48332677,239.67694,5.72888,0.86,0.16,5.62,15,266,0.46283,0.36309,-0.93175,42.0119,57.38467,2,3,2
4150,31,149.3822515,-29.96049322,239.67409,5.81972,2.08,0.15,5.86,31,181,0.03669,-0.99874,0.05018,112.05802,5.83095,2,3,3
4151,31,149.3227726,-29.97058568,239.67409,5.81972,2.07,0.15,5.64,24,181,0.03497,0.78193,0.62336,116.73046,17.49286,2,3,3
4152,15,149.3216692,-29.97258974,239.67409,5.81972,2.06,0.14,5.83,27,180,0.03497,-0.25468,-0.96703,116.27554,16.55295,2,1,3
4153,18,149.3899108,-29.96929393,239.67409,5.81972,1.16,0.18,5.74,29,181,0.03669,-0.99874,0.05018,107.48953,7.61577,2,1,3
4154,16,149.3968623,-29.9761766,239.67409,5.81972,1.04,0.17,5.66,26,181,0.03669,-0.99874,0.05018,103.94229,4,2,1,3
4155,19,149.849986,-29.9346148,239.66402,5.70911,1.02,0.18,6.63,32,263,0.33931,-0.83677,-0.54756,165.55966,4.12311,2,1,3
4156,12,149.8299081,-29.92110412,239.66402,5.70911,1,0.16,6.48,25,263,0.33931,-0.83677,-0.54756,170.29973,12.08305,2,1,3
4157,14,149.8451946,-29.9216227,239.66402,5.70911,0.97,0.15,6.48,36,263,0.33931,-0.83677,-0.54756,171.14322,10.04988,2,1,3
4158,9.391485505,140.08845,-32.66234,239.66148,6.63864,2.05,0.2,6.87,13,326,0.56251,-0.16058,0.98702,546.19043,169.685,3,1,3
4159,9.838699101,140.09065,-32.65514,239.66148,6.63864,0.65,0.23,7.39,16,326,0.56251,-0.16058,0.98702,546.92322,167.07483,3,1,3
4160,18,151.3101239,-29.47998503,239.65297,5.83458,0.93,0.18,5.2,8,680,0.67257,0.31057,0.95055,111.01801,33.95585,3,1,2
4161,34,151.2265131,-29.50970341,239.65297,5.83458,0.65,0.16,5.36,11,619,0.61466,-0.49333,-0.86984,94.62558,51,3,3,2
4162,40,151.2307749,-29.50546525,239.65297,5.83458,0.64,0.15,5.27,9,619,0.53547,-0.49333,-0.86984,94.20191,48.30114,3,3,2
4163,24,151.2290553,-29.51121707,239.65297,5.83458,0.63,0.16,5.3,9,619,0.61466,-0.49333,-0.86984,96.02083,51.42956,3,2,2
4164,24,151.2870221,-29.4702693,239.65297,5.83458,0.62,0.17,5.18,7,680,0.67257,0.31057,0.95055,100.60318,28.07134,3,2,2
4165,12,147.4942718,-31.03949595,239.65164,6.118,1.19,0.07,5.89,22,160,0.0167,0.98095,0.19425,166.2077,21.40093,2,1,3
4166,2,147.4947433,-31.03887839,239.65164,6.118,1.17,0.07,5.88,21,160,0.0167,0.98095,0.19425,165.24527,20.61553,2,1,3
4167,9,147.487061,-31.04543348,239.65164,6.118,1.17,0.06,6.05,18,160,0.0167,0.98095,0.19425,169.92056,22.36068,2,1,3
4168,7,147.486109,-31.04575288,239.65164,6.118,1.16,0.06,6.1,21,160,0.0167,0.98095,0.19425,169.92056,22.36068,2,1,3
4169,22,147.5922677,-30.9558011,239.64214,6.08046,1.33,0.06,6.59,26,154,0.01297,0.05698,0.99838,118.42297,23.4094,2,2,3
4170,45,150.0616481,-30.2581543,239.63283,5.50202,0.68,0.17,5.57,14,472,1.75215,0.99878,-0.04946,117.4436,69.26038,3,3,3
4171,13,150.0556015,-30.26130104,239.63283,5.50202,0.64,0.18,5.61,11,472,1.75215,0.99878,-0.04946,115.24756,67.18631,3,1,3
4172,28,150.0591276,-30.2660338,239.63283,5.50202,0.48,0.18,5.52,13,472,1.75215,0.99878,-0.04946,115.69356,68.06615,3,2,3
4173,14,144.1933,-32.09155,239.62624,6.36611,2.07,0.06,6.08,15,95,0.03538,-0.746,-0.66594,344.81879,179.94722,1,1,3
4174,12,144.18388,-32.08093,239.62624,6.36611,1.16,0.05,6.27,17,95,0.03538,-0.746,-0.66594,349.3136,174.87424,1,1,3
4175,25,148.7752136,-30.24183501,239.62303,5.95171,2.07,0.07,6.12,30,155,0.03438,0.99502,-0.09966,277.08844,11.7047,2,2,3
4176,15,148.7721618,-30.24548518,239.62303,5.95171,2.06,0.08,6.18,22,155,0.03438,0.99502,-0.09966,279.11469,10.29563,2,1,3
4177,9,148.7060671,-30.24283504,239.62303,5.95171,2.06,0.07,6.23,33,151,0.03039,0.04814,-0.99884,263.92801,3.16228,2,1,3
4178,37,148.7585886,-30.24187882,239.62303,5.95171,1.21,0.09,6.09,22,155,0.03438,0.99502,-0.09966,284.08624,5.65685,2,3,3
4179,8.049844719,140.13474,-32.72762,239.60399,6.61463,2.07,0.27,7.34,13,276,0.34759,-0.06192,0.99808,558.76379,187.27519,3,1,3
4180,12.96919427,140.17051,-32.66742,239.60399,6.61463,0.64,0.27,7.37,15,255,0.44826,0.18752,-0.98226,578.78839,157.80051,2,1,3
4181,14.31083506,140.19421,-32.64142,239.60399,6.61463,0.64,0.25,7.47,19,262,0.34263,0.62978,0.77678,592.03546,144.10066,2,1,3
4182,20.57182539,140.13793,-32.72854,239.60399,6.61463,0.63,0.34,7.22,15,276,0.34759,-0.06192,0.99808,560.729,186.60118,3,2,3
4183,28,148.9605656,-30.14121628,239.6001,5.83856,2.09,0.15,5.99,25,165,0.02362,-0.99892,0.04649,201.24612,13.34166,2,2,3
4184,22,148.9140211,-30.19707193,239.6001,5.83856,2.09,0.13,6.5,33,165,0.03544,-0.52611,0.85041,218.33003,12.52996,2,2,3
4185,30,148.9158643,-30.1935716,239.6001,5.83856,2.08,0.13,6.11,29,165,0.03544,-0.52611,0.85041,218.44908,11.7047,2,2,3
4186,26,148.9288119,-30.1480923,239.6001,5.83856,2.08,0.1,6.21,31,162,0.02362,0.96164,0.27432,214.55302,13,2,2,3
4187,10,148.9395946,-30.16013986,239.6001,5.83856,2.07,0.12,6.17,29,165,0.02362,-0.99892,0.04649,208.88513,18.68154,2,1,3
4188,32,148.954421,-30.17965036,239.6001,5.83856,2.06,0.16,5.98,27,167,0.03092,0.60453,0.79658,201.99257,18.24829,2,3,3
4189,33,148.9339754,-30.16692601,239.6001,5.83856,2.06,0.14,5.96,28,165,0.02362,-0.99892,0.04649,211.48286,19.64688,2,3,3
4190,11,148.9391439,-30.17635866,239.6001,5.83856,1.28,0.14,5.97,30,165,0.03092,-0.99892,0.04649,209.0574,21.0238,2,1,3
4191,22,148.9623146,-30.15720373,239.6001,5.83856,1.25,0.15,5.98,28,165,0.02362,-0.99892,0.04649,200.11247,13.34166,2,2,3
4192,20,148.898087,-30.1471329,239.6001,5.83856,1.24,0.14,5.99,25,162,0.02879,0.96164,0.27432,227.55438,14.56022,2,2,3
4193,21,148.9371092,-30.15621601,239.6001,5.83856,1.16,0.16,6,25,165,0.02362,-0.99892,0.04649,210.15233,16.49242,2,2,3
4194,24,148.9598715,-30.17329893,239.6001,5.83856,1.12,0.16,5.92,26,165,0.03092,-0.99892,0.04649,200.21239,16.76305,2,2,3
4195,27,150.0600006,-30.40923625,239.59648,5.45094,2.07,0.19,5.63,18,572,1.63092,-0.43065,-0.90252,117.4436,41.59327,3,2,3
4196,37,150.02026,-30.37930557,239.59648,5.45094,2.07,0.15,5.51,12,357,1.63092,0.93457,0.35579,97.86214,37.48333,3,3,3
4197,42,150.050241,-30.37603654,239.59648,5.45094,2.06,0.15,5.44,10,572,1.63092,-0.43065,-0.90252,109.48972,47.20169,3,3,3
4198,27,149.9803297,-30.37867645,239.59648,5.45094,0.97,0.14,5.48,14,269,1.63092,-0.44674,-0.89466,81.25269,27.73085,2,2,3
4199,30,150.0025117,-30.37330807,239.59648,5.45094,0.97,0.13,5.46,12,357,1.63092,0.93457,0.35579,89.62701,33.83785,3,2,3
4200,35,149.9898518,-30.37611405,239.59648,5.45094,0.96,0.16,5.41,12,269,1.63092,-0.44674,-0.89466,84.92938,30.41381,2,3,3
4201,32,149.9900755,-30.37560392,239.59648,5.45094,0.96,0.16,5.41,12,269,1.63092,-0.44674,-0.89466,84.92938,30.41381,2,3,3
4202,22,149.9896292,-30.37666023,239.59648,5.45094,0.93,0.16,5.41,12,269,1.63092,-0.44674,-0.89466,84.92938,30.41381,2,2,3
4203,19,149.9864015,-30.37312688,239.59648,5.45094,0.89,0.16,5.44,13,269,1.63092,-0.44674,-0.89466,82.76472,30.41381,2,1,3
4204,23,150.0380348,-30.37554373,239.59648,5.45094,0.86,0.18,5.35,11,357,1.63092,0.93457,0.35579,104.56099,43.27817,3,2,3
4205,31,149.9749142,-30.37158549,239.59648,5.45094,0.84,0.16,5.58,14,328,1.63092,0.66226,-0.74928,77.66595,26.62705,3,3,3
4206,33,150.0590171,-30.38999632,239.59648,5.45094,0.83,0.15,5.48,12,572,1.63092,-0.43065,-0.90252,114.54257,47.41308,3,3,3
4207,28,149.9912625,-30.3732591,239.59648,5.45094,0.83,0.15,5.44,12,269,1.63092,-0.44674,-0.89466,84.72308,31.30495,2,2,3
4208,25,149.9905588,-30.37303173,239.59648,5.45094,0.83,0.15,5.42,11,269,1.63092,-0.44674,-0.89466,84.72308,31.30495,2,2,3
4209,17,149.9924726,-30.36757707,239.59648,5.45094,0.82,0.17,5.43,11,328,1.63092,0.66226,-0.74928,85.15868,34.43835,3,1,3
4210,34,149.9909895,-30.37010002,239.59648,5.45094,0.82,0.14,5.38,11,328,1.63092,0.66226,-0.74928,84.34453,33.10589,3,3,3
4211,28,150.0006024,-30.34841523,239.59648,5.45094,0.81,0.18,5.6,13,328,1.54942,0.66226,-0.74928,87.20665,41.40048,3,2,3
4212,39,150.0268428,-30.38174626,239.59648,5.45094,0.8,0.18,5.41,11,357,1.63092,0.93457,0.35579,100.02,38.20995,3,3,3
4213,17,150.0396209,-30.38157676,239.59648,5.45094,0.8,0.18,5.3,10,357,1.63092,0.93457,0.35579,105.90562,42.80187,3,1,3
4214,22,150.0537592,-30.39707424,239.59648,5.45094,0.79,0.18,5.45,15,572,1.63092,-0.43065,-0.90252,113.26517,44.28318,3,2,3
4215,13,150.0418059,-30.37741483,239.59648,5.45094,0.79,0.18,5.26,9,357,1.63092,0.93457,0.35579,106.53168,44.82187,3,1,3
4216,40,150.0195821,-30.38210372,239.59648,5.45094,0.79,0.16,5.62,13,357,1.63092,0.93457,0.35579,97.08244,36.06938,3,3,3
4217,20,149.9916264,-30.36710948,239.59648,5.45094,0.78,0.16,5.43,12,328,1.63092,0.66226,-0.74928,84.17244,33.61547,3,2,3
4218,19,150.0563892,-30.39471672,239.59648,5.45094,0.77,0.18,5.47,12,572,1.63092,-0.43065,-0.90252,114.00439,45.61798,3,1,3
4219,23,150.0451917,-30.37447042,239.59648,5.45094,0.76,0.17,5.31,10,357,1.63092,0.93457,0.35579,107.35455,46.2277,3,2,3
4220,24,150.0410817,-30.3765958,239.59648,5.45094,0.76,0.17,5.26,10,357,1.63092,0.93457,0.35579,106.53168,44.82187,3,2,3
4221,61,150.0020372,-30.2930638,239.59648,5.45094,0.75,0.17,5.64,13,405,1.54942,0.99985,0.01716,89.62701,44.72136,3,3,3
4222,35,150.0490385,-30.37452136,239.59648,5.45094,0.75,0.16,5.37,10,357,1.63092,0.93457,0.35579,109.32977,47.80167,3,3,3
4223,31,150.0500228,-30.36876295,239.59648,5.45094,0.75,0.15,5.46,12,392,1.63092,-0.95656,0.29155,109.03669,49.0408,3,3,3
4224,19,150.0344661,-30.34872396,239.59648,5.45094,0.74,0.18,5.65,15,392,1.54942,-0.95656,0.29155,102.17632,51.08816,3,1,3
4225,39,150.016158,-30.34247231,239.59648,5.45094,0.74,0.17,5.55,13,392,1.54942,-0.95656,0.29155,94.08507,48.02083,3,3,3
4226,44,150.010693,-30.3478123,239.59648,5.45094,0.74,0.16,5.57,13,392,1.54942,-0.95656,0.29155,92.19544,45.27692,3,3,3
4227,25,150.0450726,-30.37946379,239.59648,5.45094,0.74,0.16,5.2,10,357,1.63092,0.93457,0.35579,107.68937,45,3,2,3
4228,20,150.0398841,-30.33489575,239.59648,5.45094,0.73,0.18,5.52,11,392,1.54942,-0.95656,0.29155,104,57.00877,3,2,3
4229,24,150.0175454,-30.34335169,239.59648,5.45094,0.73,0.17,5.56,14,392,1.54942,-0.95656,0.29155,94.08507,48.02083,3,2,3
4230,30,150.0610371,-30.3663149,239.59648,5.45094,0.73,0.17,5.55,15,605,1.63092,0.03644,0.99934,113.86395,53.60037,3,2,3
4231,28,150.0149598,-30.38155621,239.59648,5.45094,0.73,0.15,5.5,12,357,1.63092,0.93457,0.35579,95.12623,34.65545,3,2,3
4232,31,149.9955897,-30.37804765,239.59648,5.45094,0.72,0.14,5.58,14,269,1.63092,-0.44674,-0.89466,87.09765,30.52868,2,3,3
4233,24,150.0311818,-30.34626856,239.59648,5.45094,0.71,0.2,5.54,11,392,1.54942,-0.95656,0.29155,100.12492,50.60632,3,2,3
